Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,094029,1978,06,51.0,Y
IDCJAC0001,094029,1978,07,44.2,Y
IDCJAC0001,094029,1978,08,108.6,Y
IDCJAC0001,094029,1978,09,14.0,Y
IDCJAC0001,094029,1978,10,25.6,Y
IDCJAC0001,094029,1978,11,93.8,Y
IDCJAC0001,094029,1978,12,52.4,Y
IDCJAC0001,094029,1979,01,38.8,Y
IDCJAC0001,094029,1979,02,33.4,Y
IDCJAC0001,094029,1979,03,26.8,Y
IDCJAC0001,094029,1979,04,24.0,Y
IDCJAC0001,094029,1979,05,18.6,Y
IDCJAC0001,094029,1979,06,1.8,Y
IDCJAC0001,094029,1979,07,11.8,Y
IDCJAC0001,094029,1979,08,70.6,Y
IDCJAC0001,094029,1979,09,66.0,Y
IDCJAC0001,094029,1979,10,38.2,Y
IDCJAC0001,094029,1979,11,18.2,Y
IDCJAC0001,094029,1979,12,42.0,Y
IDCJAC0001,094029,1980,01,8.4,Y
IDCJAC0001,094029,1980,02,28.4,Y
IDCJAC0001,094029,1980,03,58.2,Y
IDCJAC0001,094029,1980,04,27.0,Y
IDCJAC0001,094029,1980,05,22.0,Y
IDCJAC0001,094029,1980,06,45.2,Y
IDCJAC0001,094029,1980,07,29.4,Y
IDCJAC0001,094029,1980,08,37.2,Y
IDCJAC0001,094029,1980,09,66.6,Y
IDCJAC0001,094029,1980,10,72.6,Y
IDCJAC0001,094029,1980,11,43.2,Y
IDCJAC0001,094029,1980,12,26.6,Y
IDCJAC0001,094029,1981,01,18.2,Y
IDCJAC0001,094029,1981,02,11.8,Y
IDCJAC0001,094029,1981,03,57.4,Y
IDCJAC0001,094029,1981,04,72.2,Y
IDCJAC0001,094029,1981,05,32.6,Y
IDCJAC0001,094029,1981,06,73.6,Y
IDCJAC0001,094029,1981,07,44.0,Y
IDCJAC0001,094029,1981,08,105.8,Y
IDCJAC0001,094029,1981,09,35.4,Y
IDCJAC0001,094029,1981,10,48.2,Y
IDCJAC0001,094029,1981,11,21.0,Y
IDCJAC0001,094029,1981,12,28.0,Y
IDCJAC0001,094029,1982,01,36.2,Y
IDCJAC0001,094029,1982,02,24.6,Y
IDCJAC0001,094029,1982,03,76.8,Y
IDCJAC0001,094029,1982,04,12.2,Y
IDCJAC0001,094029,1982,05,57.6,Y
IDCJAC0001,094029,1982,06,35.0,Y
IDCJAC0001,094029,1982,07,35.4,Y
IDCJAC0001,094029,1982,08,9.0,Y
IDCJAC0001,094029,1982,09,63.6,Y
IDCJAC0001,094029,1982,10,8.6,Y
IDCJAC0001,094029,1982,11,25.2,Y
IDCJAC0001,094029,1982,12,14.2,Y
IDCJAC0001,094029,1983,01,19.0,Y
IDCJAC0001,094029,1983,02,7.6,Y
IDCJAC0001,094029,1983,03,109.4,Y
IDCJAC0001,094029,1983,04,53.4,Y
IDCJAC0001,094029,1983,05,23.6,Y
IDCJAC0001,094029,1983,06,40.8,Y
IDCJAC0001,094029,1983,07,35.6,Y
IDCJAC0001,094029,1983,08,48.8,Y
IDCJAC0001,094029,1983,09,127.8,Y
IDCJAC0001,094029,1983,10,56.2,Y
IDCJAC0001,094029,1983,11,58.4,Y
IDCJAC0001,094029,1983,12,17.0,Y
IDCJAC0001,094029,1984,01,11.6,Y
IDCJAC0001,094029,1984,02,10.6,Y
IDCJAC0001,094029,1984,03,26.8,Y
IDCJAC0001,094029,1984,04,28.0,Y
IDCJAC0001,094029,1984,05,20.0,Y
IDCJAC0001,094029,1984,06,17.0,Y
IDCJAC0001,094029,1984,07,62.8,Y
IDCJAC0001,094029,1984,08,105.4,Y
IDCJAC0001,094029,1984,09,90.6,Y
IDCJAC0001,094029,1984,10,57.2,Y
IDCJAC0001,094029,1984,11,74.0,Y
IDCJAC0001,094029,1984,12,91.0,Y
IDCJAC0001,094029,1985,01,60.8,Y
IDCJAC0001,094029,1985,02,38.0,Y
IDCJAC0001,094029,1985,03,39.0,Y
IDCJAC0001,094029,1985,04,65.4,Y
IDCJAC0001,094029,1985,05,36.4,Y
IDCJAC0001,094029,1985,06,44.2,Y
IDCJAC0001,094029,1985,07,61.4,Y
IDCJAC0001,094029,1985,08,21.8,Y
IDCJAC0001,094029,1985,09,37.6,Y
IDCJAC0001,094029,1985,10,57.6,Y
IDCJAC0001,094029,1985,11,47.0,Y
IDCJAC0001,094029,1985,12,206.4,Y
IDCJAC0001,094029,1986,01,104.4,Y
IDCJAC0001,094029,1986,02,21.8,Y
IDCJAC0001,094029,1986,03,22.2,Y
IDCJAC0001,094029,1986,04,49.2,Y
IDCJAC0001,094029,1986,05,92.4,Y
IDCJAC0001,094029,1986,06,30.0,Y
IDCJAC0001,094029,1986,07,75.2,Y
IDCJAC0001,094029,1986,08,47.2,Y
IDCJAC0001,094029,1986,09,36.4,Y
IDCJAC0001,094029,1986,10,76.6,Y
IDCJAC0001,094029,1986,11,25.8,Y
IDCJAC0001,094029,1986,12,71.6,Y
IDCJAC0001,094029,1987,01,55.2,Y
IDCJAC0001,094029,1987,02,24.8,Y
IDCJAC0001,094029,1987,03,38.6,Y
IDCJAC0001,094029,1987,04,24.4,Y
IDCJAC0001,094029,1987,05,72.2,Y
IDCJAC0001,094029,1987,06,25.2,Y
IDCJAC0001,094029,1987,07,39.2,Y
IDCJAC0001,094029,1987,08,27.2,Y
IDCJAC0001,094029,1987,09,41.4,Y
IDCJAC0001,094029,1987,10,35.2,Y
IDCJAC0001,094029,1987,11,56.8,Y
IDCJAC0001,094029,1987,12,53.2,Y
IDCJAC0001,094029,1988,01,28.0,Y
IDCJAC0001,094029,1988,02,18.2,Y
IDCJAC0001,094029,1988,03,23.6,Y
IDCJAC0001,094029,1988,04,29.2,Y
IDCJAC0001,094029,1988,05,82.4,Y
IDCJAC0001,094029,1988,06,46.0,Y
IDCJAC0001,094029,1988,07,71.0,Y
IDCJAC0001,094029,1988,08,60.4,Y
IDCJAC0001,094029,1988,09,32.0,Y
IDCJAC0001,094029,1988,10,149.4,Y
IDCJAC0001,094029,1988,11,69.4,Y
IDCJAC0001,094029,1988,12,34.2,Y
IDCJAC0001,094029,1989,01,61.6,Y
IDCJAC0001,094029,1989,02,16.0,Y
IDCJAC0001,094029,1989,03,44.6,Y
IDCJAC0001,094029,1989,04,34.6,Y
IDCJAC0001,094029,1989,05,21.6,Y
IDCJAC0001,094029,1989,06,47.0,Y
IDCJAC0001,094029,1989,07,52.4,Y
IDCJAC0001,094029,1989,08,33.8,Y
IDCJAC0001,094029,1989,09,24.4,Y
IDCJAC0001,094029,1989,10,107.6,Y
IDCJAC0001,094029,1989,11,17.0,Y
IDCJAC0001,094029,1989,12,31.4,Y
IDCJAC0001,094029,1990,01,45.6,Y
IDCJAC0001,094029,1990,02,51.0,Y
IDCJAC0001,094029,1990,03,14.8,Y
IDCJAC0001,094029,1990,04,47.6,Y
IDCJAC0001,094029,1990,05,22.4,Y
IDCJAC0001,094029,1990,06,22.0,Y
IDCJAC0001,094029,1990,07,124.2,Y
IDCJAC0001,094029,1990,08,83.4,Y
IDCJAC0001,094029,1990,09,30.4,Y
IDCJAC0001,094029,1990,10,49.0,Y
IDCJAC0001,094029,1990,11,28.4,Y
IDCJAC0001,094029,1990,12,50.4,Y
IDCJAC0001,094029,1991,01,68.8,Y
IDCJAC0001,094029,1991,02,15.2,Y
IDCJAC0001,094029,1991,03,48.6,Y
IDCJAC0001,094029,1991,04,24.2,Y
IDCJAC0001,094029,1991,05,4.8,Y
IDCJAC0001,094029,1991,06,42.4,Y
IDCJAC0001,094029,1991,07,31.0,Y
IDCJAC0001,094029,1991,08,102.6,Y
IDCJAC0001,094029,1991,09,40.8,Y
IDCJAC0001,094029,1991,10,63.2,Y
IDCJAC0001,094029,1991,11,42.8,Y
IDCJAC0001,094029,1991,12,86.2,Y
IDCJAC0001,094029,1992,01,44.2,Y
IDCJAC0001,094029,1992,02,21.2,Y
IDCJAC0001,094029,1992,03,4.6,Y
IDCJAC0001,094029,1992,04,60.0,Y
IDCJAC0001,094029,1992,05,23.2,Y
IDCJAC0001,094029,1992,06,35.4,Y
IDCJAC0001,094029,1992,07,103.6,Y
IDCJAC0001,094029,1992,08,60.2,Y
IDCJAC0001,094029,1992,09,75.4,Y
IDCJAC0001,094029,1992,10,31.4,Y
IDCJAC0001,094029,1992,11,35.4,Y
IDCJAC0001,094029,1992,12,40.6,Y
IDCJAC0001,094029,1993,01,28.6,Y
IDCJAC0001,094029,1993,02,52.4,Y
IDCJAC0001,094029,1993,03,34.8,Y
IDCJAC0001,094029,1993,04,10.2,Y
IDCJAC0001,094029,1993,05,19.4,Y
IDCJAC0001,094029,1993,06,60.6,Y
IDCJAC0001,094029,1993,07,39.2,Y
IDCJAC0001,094029,1993,08,44.4,Y
IDCJAC0001,094029,1993,09,40.8,Y
IDCJAC0001,094029,1993,10,49.6,Y
IDCJAC0001,094029,1993,11,69.2,Y
IDCJAC0001,094029,1993,12,198.8,Y
IDCJAC0001,094029,1994,01,32.8,Y
IDCJAC0001,094029,1994,02,20.4,Y
IDCJAC0001,094029,1994,03,13.4,Y
IDCJAC0001,094029,1994,04,49.0,Y
IDCJAC0001,094029,1994,05,72.2,Y
IDCJAC0001,094029,1994,06,10.8,Y
IDCJAC0001,094029,1994,07,44.0,Y
IDCJAC0001,094029,1994,08,76.8,Y
IDCJAC0001,094029,1994,09,50.2,Y
IDCJAC0001,094029,1994,10,48.0,Y
IDCJAC0001,094029,1994,11,37.0,Y
IDCJAC0001,094029,1994,12,0.4,Y
IDCJAC0001,094029,1995,01,60.4,Y
IDCJAC0001,094029,1995,02,27.8,Y
IDCJAC0001,094029,1995,03,8.8,Y
IDCJAC0001,094029,1995,04,78.4,Y
IDCJAC0001,094029,1995,05,8.0,Y
IDCJAC0001,094029,1995,06,38.8,Y
IDCJAC0001,094029,1995,07,46.0,Y
IDCJAC0001,094029,1995,08,100.4,Y
IDCJAC0001,094029,1995,09,33.2,Y
IDCJAC0001,094029,1995,10,46.0,Y
IDCJAC0001,094029,1995,11,63.8,Y
IDCJAC0001,094029,1995,12,130.6,Y
IDCJAC0001,094029,1996,01,97.4,Y
IDCJAC0001,094029,1996,02,109.4,Y
IDCJAC0001,094029,1996,03,52.0,Y
IDCJAC0001,094029,1996,04,167.6,Y
IDCJAC0001,094029,1996,05,17.8,Y
IDCJAC0001,094029,1996,06,32.2,Y
IDCJAC0001,094029,1996,07,24.2,Y
IDCJAC0001,094029,1996,08,44.2,Y
IDCJAC0001,094029,1996,09,73.0,Y
IDCJAC0001,094029,1996,10,55.6,Y
IDCJAC0001,094029,1996,11,48.2,Y
IDCJAC0001,094029,1996,12,28.0,Y
IDCJAC0001,094029,1997,01,97.0,Y
IDCJAC0001,094029,1997,02,53.0,Y
IDCJAC0001,094029,1997,03,77.0,Y
IDCJAC0001,094029,1997,04,16.6,Y
IDCJAC0001,094029,1997,05,31.0,Y
IDCJAC0001,094029,1997,06,16.0,Y
IDCJAC0001,094029,1997,07,30.4,Y
IDCJAC0001,094029,1997,08,64.0,Y
IDCJAC0001,094029,1997,09,48.6,Y
IDCJAC0001,094029,1997,10,43.2,Y
IDCJAC0001,094029,1997,11,34.6,Y
IDCJAC0001,094029,1997,12,16.4,Y
IDCJAC0001,094029,1998,01,21.8,Y
IDCJAC0001,094029,1998,02,80.0,Y
IDCJAC0001,094029,1998,03,5.8,Y
IDCJAC0001,094029,1998,04,50.4,Y
IDCJAC0001,094029,1998,05,26.2,Y
IDCJAC0001,094029,1998,06,83.2,Y
IDCJAC0001,094029,1998,07,28.6,Y
IDCJAC0001,094029,1998,08,17.4,Y
IDCJAC0001,094029,1998,09,56.2,Y
IDCJAC0001,094029,1998,10,76.4,Y
IDCJAC0001,094029,1998,11,61.8,Y
IDCJAC0001,094029,1998,12,83.0,Y
IDCJAC0001,094029,1999,01,9.8,Y
IDCJAC0001,094029,1999,02,125.0,Y
IDCJAC0001,094029,1999,03,59.8,Y
IDCJAC0001,094029,1999,04,36.6,Y
IDCJAC0001,094029,1999,05,18.8,Y
IDCJAC0001,094029,1999,06,9.4,Y
IDCJAC0001,094029,1999,07,48.0,Y
IDCJAC0001,094029,1999,08,15.6,Y
IDCJAC0001,094029,1999,09,17.4,Y
IDCJAC0001,094029,1999,10,31.4,Y
IDCJAC0001,094029,1999,11,46.8,Y
IDCJAC0001,094029,1999,12,31.6,Y
IDCJAC0001,094029,2000,01,47.8,Y
IDCJAC0001,094029,2000,02,24.2,Y
IDCJAC0001,094029,2000,03,15.2,Y
IDCJAC0001,094029,2000,04,6.8,Y
IDCJAC0001,094029,2000,05,36.8,Y
IDCJAC0001,094029,2000,06,19.8,Y
IDCJAC0001,094029,2000,07,68.6,Y
IDCJAC0001,094029,2000,08,59.6,Y
IDCJAC0001,094029,2000,09,38.6,Y
IDCJAC0001,094029,2000,10,67.0,Y
IDCJAC0001,094029,2000,11,30.0,Y
IDCJAC0001,094029,2000,12,40.2,Y
IDCJAC0001,094029,2001,01,8.6,Y
IDCJAC0001,094029,2001,02,3.4,Y
IDCJAC0001,094029,2001,03,40.6,Y
IDCJAC0001,094029,2001,04,67.8,Y
IDCJAC0001,094029,2001,05,41.6,Y
IDCJAC0001,094029,2001,06,80.6,Y
IDCJAC0001,094029,2001,07,21.6,Y
IDCJAC0001,094029,2001,08,76.0,Y
IDCJAC0001,094029,2001,09,33.4,Y
IDCJAC0001,094029,2001,10,129.8,Y
IDCJAC0001,094029,2001,11,126.8,Y
IDCJAC0001,094029,2001,12,51.6,Y
IDCJAC0001,094029,2002,01,76.6,Y
IDCJAC0001,094029,2002,02,15.2,Y
IDCJAC0001,094029,2002,03,19.2,Y
IDCJAC0001,094029,2002,04,6.0,Y
IDCJAC0001,094029,2002,05,15.0,Y
IDCJAC0001,094029,2002,06,73.2,Y
IDCJAC0001,094029,2002,07,26.2,Y
IDCJAC0001,094029,2002,08,57.6,Y
IDCJAC0001,094029,2002,09,95.4,Y
IDCJAC0001,094029,2002,10,55.0,Y
IDCJAC0001,094029,2002,11,20.2,N
IDCJAC0001,094029,2002,12,5.8,Y
IDCJAC0001,094029,2003,01,11.4,Y
IDCJAC0001,094029,2003,02,9.6,Y
IDCJAC0001,094029,2003,03,119.6,Y
IDCJAC0001,094029,2003,04,44.4,Y
IDCJAC0001,094029,2003,05,58.4,Y
IDCJAC0001,094029,2003,06,66.6,Y
IDCJAC0001,094029,2003,07,37.4,Y
IDCJAC0001,094029,2003,08,104.0,Y
IDCJAC0001,094029,2003,09,127.0,Y
IDCJAC0001,094029,2003,10,19.6,Y
IDCJAC0001,094029,2003,11,1.6,Y
IDCJAC0001,094029,2003,12,43.2,Y
IDCJAC0001,094029,2004,01,76.6,Y
IDCJAC0001,094029,2004,02,15.6,Y
IDCJAC0001,094029,2004,03,30.0,Y
IDCJAC0001,094029,2004,04,58.6,Y
IDCJAC0001,094029,2004,05,45.2,Y
IDCJAC0001,094029,2004,06,67.4,Y
IDCJAC0001,094029,2004,07,64.4,Y
IDCJAC0001,094029,2004,08,87.4,Y
IDCJAC0001,094029,2004,09,32.6,Y
IDCJAC0001,094029,2004,10,26.0,Y
IDCJAC0001,094029,2004,11,56.4,Y
IDCJAC0001,094029,2004,12,19.2,Y
IDCJAC0001,094029,2005,01,25.2,Y
IDCJAC0001,094029,2005,02,88.2,Y
IDCJAC0001,094029,2005,03,22.6,Y
IDCJAC0001,094029,2005,04,35.6,Y
IDCJAC0001,094029,2005,05,38.8,Y
IDCJAC0001,094029,2005,06,40.6,Y
IDCJAC0001,094029,2005,07,33.4,Y
IDCJAC0001,094029,2005,08,45.2,Y
IDCJAC0001,094029,2005,09,119.0,Y
IDCJAC0001,094029,2005,10,87.4,Y
IDCJAC0001,094029,2005,11,59.2,Y
IDCJAC0001,094029,2005,12,75.0,Y
IDCJAC0001,094029,2006,01,35.2,Y
IDCJAC0001,094029,2006,02,21.6,Y
IDCJAC0001,094029,2006,03,19.0,Y
IDCJAC0001,094029,2006,04,45.2,Y
IDCJAC0001,094029,2006,05,45.6,Y
IDCJAC0001,094029,2006,06,6.6,Y
IDCJAC0001,094029,2006,07,38.4,Y
IDCJAC0001,094029,2006,08,5.8,Y
IDCJAC0001,094029,2006,09,43.8,Y
IDCJAC0001,094029,2006,10,33.0,Y
IDCJAC0001,094029,2006,11,27.0,Y
IDCJAC0001,094029,2006,12,25.4,Y
IDCJAC0001,094029,2007,01,121.4,Y
IDCJAC0001,094029,2007,02,24.2,Y
IDCJAC0001,094029,2007,03,24.2,Y
IDCJAC0001,094029,2007,04,26.2,Y
IDCJAC0001,094029,2007,05,31.2,Y
IDCJAC0001,094029,2007,06,29.6,Y
IDCJAC0001,094029,2007,07,36.8,Y
IDCJAC0001,094029,2007,08,59.0,Y
IDCJAC0001,094029,2007,09,62.8,Y
IDCJAC0001,094029,2007,10,44.0,Y
IDCJAC0001,094029,2007,11,7.0,Y
IDCJAC0001,094029,2007,12,83.4,Y
IDCJAC0001,094029,2008,01,2.8,Y
IDCJAC0001,094029,2008,02,64.8,Y
IDCJAC0001,094029,2008,03,30.8,Y
IDCJAC0001,094029,2008,04,19.6,Y
IDCJAC0001,094029,2008,05,6.0,Y
IDCJAC0001,094029,2008,06,37.2,Y
IDCJAC0001,094029,2008,07,48.4,Y
IDCJAC0001,094029,2008,08,38.6,Y
IDCJAC0001,094029,2008,09,26.8,Y
IDCJAC0001,094029,2008,10,19.6,Y
IDCJAC0001,094029,2008,11,73.4,Y
IDCJAC0001,094029,2008,12,39.2,Y
IDCJAC0001,094029,2009,01,10.0,Y
IDCJAC0001,094029,2009,02,59.2,Y
IDCJAC0001,094029,2009,03,70.0,Y
IDCJAC0001,094029,2009,04,63.8,Y
IDCJAC0001,094029,2009,05,53.2,Y
IDCJAC0001,094029,2009,06,144.0,Y
IDCJAC0001,094029,2009,07,40.2,Y
IDCJAC0001,094029,2009,08,98.4,Y
IDCJAC0001,094029,2009,09,132.8,Y
IDCJAC0001,094029,2009,10,64.6,Y
IDCJAC0001,094029,2009,11,70.2,Y
IDCJAC0001,094029,2009,12,58.6,Y
IDCJAC0001,094029,2010,01,14.4,Y
IDCJAC0001,094029,2010,02,34.8,Y
IDCJAC0001,094029,2010,03,30.4,Y
IDCJAC0001,094029,2010,04,18.2,Y
IDCJAC0001,094029,2010,05,26.6,Y
IDCJAC0001,094029,2010,06,12.4,Y
IDCJAC0001,094029,2010,07,7.4,Y
IDCJAC0001,094029,2010,08,114.0,Y
IDCJAC0001,094029,2010,09,93.4,Y
IDCJAC0001,094029,2010,10,46.2,Y
IDCJAC0001,094029,2010,11,95.2,Y
IDCJAC0001,094029,2010,12,31.0,N
IDCJAC0001,094029,2011,01,59.8,N
IDCJAC0001,094029,2011,02,54.4,N
IDCJAC0001,094029,2011,03,45.4,N
IDCJAC0001,094029,2011,04,125.2,N
IDCJAC0001,094029,2011,05,23.6,N
IDCJAC0001,094029,2011,06,64.4,N
IDCJAC0001,094029,2011,07,50.2,N
IDCJAC0001,094029,2011,08,53.2,N
IDCJAC0001,094029,2011,09,45.6,N
IDCJAC0001,094029,2011,10,61.2,N
IDCJAC0001,094029,2011,11,55.2,Y
IDCJAC0001,094029,2011,12,52.4,N
IDCJAC0001,094029,2012,01,56.0,N
IDCJAC0001,094029,2012,02,22.6,N
IDCJAC0001,094029,2012,03,30.8,N
IDCJAC0001,094029,2012,04,22.0,N
IDCJAC0001,094029,2012,05,92.2,N
IDCJAC0001,094029,2012,06,33.2,N
IDCJAC0001,094029,2012,07,18.2,N
IDCJAC0001,094029,2012,08,57.8,N
IDCJAC0001,094029,2012,09,68.0,N
IDCJAC0001,094029,2012,10,29.0,N
IDCJAC0001,094029,2012,11,24.8,N
IDCJAC0001,094029,2012,12,22.0,N
IDCJAC0001,094029,2013,01,11.4,N
IDCJAC0001,094029,2013,02,23.4,N
IDCJAC0001,094029,2013,03,48.6,N
IDCJAC0001,094029,2013,04,21.2,N
IDCJAC0001,094029,2013,05,23.0,N
IDCJAC0001,094029,2013,06,51.0,N
IDCJAC0001,094029,2013,07,101.4,Y
IDCJAC0001,094029,2013,08,61.0,N
IDCJAC0001,094029,2013,09,40.0,N
IDCJAC0001,094029,2013,10,106.6,N
IDCJAC0001,094029,2013,11,94.0,N
IDCJAC0001,094029,2013,12,28.2,N
IDCJAC0001,094029,2014,01,16.2,N
IDCJAC0001,094029,2014,02,27.6,N
IDCJAC0001,094029,2014,03,23.4,N
IDCJAC0001,094029,2014,04,42.0,N
IDCJAC0001,094029,2014,05,30.6,N
IDCJAC0001,094029,2014,06,20.6,Y
IDCJAC0001,094029,2014,07,95.8,N
IDCJAC0001,094029,2014,08,46.2,N
IDCJAC0001,094029,2014,09,19.4,N
IDCJAC0001,094029,2014,10,49.6,N
IDCJAC0001,094029,2014,11,34.8,N
IDCJAC0001,094029,2014,12,78.0,N
IDCJAC0001,094029,2015,01,121.6,N
IDCJAC0001,094029,2015,02,21.6,N
IDCJAC0001,094029,2015,03,51.2,N
IDCJAC0001,094029,2015,04,12.4,Y
IDCJAC0001,094029,2015,05,75.8,N
IDCJAC0001,094029,2015,06,44.2,N
IDCJAC0001,094029,2015,07,23.0,N
IDCJAC0001,094029,2015,08,63.8,N
IDCJAC0001,094029,2015,09,25.0,N
IDCJAC0001,094029,2015,10,14.4,N
IDCJAC0001,094029,2015,11,40.4,N
IDCJAC0001,094029,2015,12,35.0,N
IDCJAC0001,094029,2016,01,40.2,Y
IDCJAC0001,094029,2016,02,21.8,N
IDCJAC0001,094029,2016,03,17.0,N
IDCJAC0001,094029,2016,04,8.8,N
IDCJAC0001,094029,2016,05,96.0,N
IDCJAC0001,094029,2016,06,115.4,N
IDCJAC0001,094029,2016,07,79.2,Y
IDCJAC0001,094029,2016,08,15.8,Y
IDCJAC0001,094029,2016,09,94.2,N
IDCJAC0001,094029,2016,10,83.4,N
IDCJAC0001,094029,2016,11,65.2,N
IDCJAC0001,094029,2016,12,56.6,N
IDCJAC0001,094029,2017,01,60.0,N
IDCJAC0001,094029,2017,02,10.4,N
IDCJAC0001,094029,2017,03,37.0,N
IDCJAC0001,094029,2017,04,21.6,N
IDCJAC0001,094029,2017,05,28.4,N
IDCJAC0001,094029,2017,06,6.6,N
IDCJAC0001,094029,2017,07,37.2,Y
IDCJAC0001,094029,2017,08,65.0,N
IDCJAC0001,094029,2017,09,46.2,N
IDCJAC0001,094029,2017,10,33.4,N
IDCJAC0001,094029,2017,11,46.4,N
IDCJAC0001,094029,2017,12,101.0,N
IDCJAC0001,094029,2018,01,22.2,N
IDCJAC0001,094029,2018,02,35.2,N
IDCJAC0001,094029,2018,03,38.6,N
IDCJAC0001,094029,2018,04,30.0,N
IDCJAC0001,094029,2018,05,146.2,N
IDCJAC0001,094029,2018,06,34.2,N
IDCJAC0001,094029,2018,07,55.2,N
IDCJAC0001,094029,2018,08,53.4,N
IDCJAC0001,094029,2018,09,17.4,N
IDCJAC0001,094029,2018,10,30.2,N
IDCJAC0001,094029,2018,11,61.6,N
IDCJAC0001,094029,2018,12,61.0,N
IDCJAC0001,094029,2019,01,0.4,N
IDCJAC0001,094029,2019,02,35.4,N
IDCJAC0001,094029,2019,03,18.2,Y
IDCJAC0001,094029,2019,04,32.4,N
IDCJAC0001,094029,2019,05,23.4,N
IDCJAC0001,094029,2019,06,19.4,N
IDCJAC0001,094029,2019,07,46.6,N
IDCJAC0001,094029,2019,08,100.2,Y
IDCJAC0001,094029,2019,09,34.6,N
IDCJAC0001,094029,2019,10,17.6,N
IDCJAC0001,094029,2019,11,40.8,N
IDCJAC0001,094029,2019,12,16.0,N
IDCJAC0001,094029,2020,01,33.6,N
IDCJAC0001,094029,2020,02,15.8,N
IDCJAC0001,094029,2020,03,72.0,N
IDCJAC0001,094029,2020,04,78.0,N
IDCJAC0001,094029,2020,05,15.8,N
IDCJAC0001,094029,2020,06,84.2,N
IDCJAC0001,094029,2020,07,11.6,N
IDCJAC0001,094029,2020,08,103.8,N
IDCJAC0001,094029,2020,09,35.0,N
IDCJAC0001,094029,2020,10,122.0,N
IDCJAC0001,094029,2020,11,12.2,N
IDCJAC0001,094029,2020,12,72.2,N
IDCJAC0001,094029,2021,01,28.8,N
IDCJAC0001,094029,2021,02,52.0,N
IDCJAC0001,094029,2021,03,59.6,N
IDCJAC0001,094029,2021,04,23.8,N
IDCJAC0001,094029,2021,06,59.8,N
IDCJAC0001,094029,2021,07,14.2,N
IDCJAC0001,094029,2021,08,50.6,N
IDCJAC0001,094029,2021,09,71.6,N
IDCJAC0001,094029,2021,10,160.4,N
IDCJAC0001,094029,2021,11,90.0,N
IDCJAC0001,094029,2021,12,40.8,N
IDCJAC0001,094029,2022,01,54.4,N
IDCJAC0001,094029,2022,02,5.4,N
IDCJAC0001,094029,2022,03,30.6,N
IDCJAC0001,094029,2022,04,21.0,N
IDCJAC0001,094029,2022,05,134.6,N
IDCJAC0001,094029,2022,06,58.2,N
IDCJAC0001,094029,2022,07,25.4,N
